user_id,skill_name,correct
user97,58,1
user98,58,1
user99,58,1
user100,58,1
user1,59,1
user2,59,0
user3,59,1
user4,59,1
user5,59,1
user6,59,1
user7,59,1
user8,59,1
user9,59,1
user10,59,1
user11,59,0
user12,59,1
user13,59,1
user14,59,0
user15,59,1
user16,59,1
user17,59,1
user18,59,1
user19,59,1
user20,59,1
user21,59,1
user22,59,0
user23,59,1
user24,59,1
user25,59,1
user26,59,1
user27,59,1
user28,59,1
user29,59,1
user30,59,1
user31,59,0
user32,59,1
user33,59,1
user34,59,1
user35,59,1
user36,59,1
user37,59,1
user38,59,1
user39,59,1
user40,59,0
user41,59,1
user42,59,1
user43,59,1
user44,59,1
user45,59,1
user46,59,1
user47,59,1
user48,59,1
user49,59,1
user50,59,1
user51,59,1
user52,59,1
user53,59,0
user54,59,1
user55,59,1
user56,59,1
user57,59,1
user58,59,1
user59,59,1
user60,59,1
user61,59,0
user62,59,1
user63,59,1
user64,59,1
user65,59,1
user66,59,1
user67,59,1
user68,59,1
user69,59,1
user70,59,1
user71,59,1
user72,59,1
user73,59,1
user74,59,1
user75,59,0
user76,59,1
user77,59,1
user78,59,1
user79,59,1
user80,59,0
user81,59,0
user82,59,1
user83,59,1
user84,59,0
user85,59,1
user86,59,1
user87,59,1
user88,59,1
user89,59,0
user90,59,1
user91,59,1
user92,59,1
user93,59,1
user94,59,1
user95,59,1
user96,59,1
user97,59,0
user98,59,1
user99,59,1
user100,59,0
user1,60,1
user2,60,0
user3,60,1
user4,60,1
user5,60,0
user6,60,1
user7,60,0
user8,60,1
user9,60,0
user10,60,1
user11,60,1
user12,60,1
user13,60,0
user14,60,1
user15,60,1
user16,60,0
user17,60,1
user18,60,1
user19,60,1
user20,60,1
user21,60,1
user22,60,1
user23,60,1
user24,60,1
user25,60,1
user26,60,1
user27,60,1
user28,60,1
user29,60,1
user30,60,1
user31,60,1
user32,60,1
user33,60,1
user34,60,1
user35,60,1
user36,60,1
user37,60,1
user38,60,0
user39,60,1
user40,60,1
user41,60,1
user42,60,0
user43,60,1
user44,60,1
user45,60,1
user46,60,1
user47,60,1
user48,60,1
user49,60,1
user50,60,1
user51,60,1
user52,60,1
user53,60,1
user54,60,1
user55,60,1
user56,60,1
user57,60,1
user58,60,0
user59,60,1
user60,60,1
user61,60,0
user62,60,1
user63,60,1
user64,60,1
user65,60,1
user66,60,1
user67,60,0
user68,60,1
user69,60,1
user70,60,1
user71,60,1
user72,60,1
user73,60,1
user74,60,0
user75,60,1
user76,60,1
user77,60,1
user78,60,1
user79,60,1
user80,60,1
user81,60,1
user82,60,1
user83,60,0
user84,60,0
user85,60,1
user86,60,1
user87,60,1
user88,60,1
user89,60,1
user90,60,1
user91,60,1
user92,60,1
user93,60,1
user94,60,0
user95,60,1
user96,60,1
user97,60,1
user98,60,1
user99,60,1
user100,60,1
user1,61,1
user2,61,1
user3,61,1
user4,61,1
user5,61,1
user6,61,1
user7,61,1
user8,61,0
user9,61,0
user10,61,1
user11,61,1
user12,61,1
user13,61,1
user14,61,1
user15,61,1
user16,61,0
user17,61,1
user18,61,1
user19,61,1
user20,61,1
user21,61,1
user22,61,1
user23,61,1
user24,61,1
user25,61,0
user26,61,1
user27,61,0
user28,61,1
user29,61,1
user30,61,1
user31,61,1
user32,61,1
user33,61,1
user34,61,1
user35,61,1
user36,61,1
user37,61,1
user38,61,1
user39,61,1
user40,61,0
user41,61,1
user42,61,0
user43,61,0
user44,61,1
user45,61,1
user46,61,1
user47,61,1
user48,61,1
user49,61,0
user50,61,1
user51,61,1
user52,61,1
user53,61,1
user54,61,1
user55,61,1
user56,61,1
user57,61,1
user58,61,1
user59,61,0
user60,61,1
user61,61,1
user62,61,1
user63,61,1
user64,61,0
user65,61,1
user66,61,1
user67,61,1
user68,61,1
user69,61,1
user70,61,1
user71,61,1
user72,61,0
user73,61,1
user74,61,1
user75,61,0
user76,61,1
user77,61,1
user78,61,1
user79,61,1
user80,61,0
user81,61,1
user82,61,1
user83,61,1
user84,61,1
user85,61,1
user86,61,1
user87,61,1
user88,61,1
user89,61,1
user90,61,1
user91,61,1
user92,61,1
user93,61,1
user94,61,1
user95,61,0
user96,61,1
user97,61,1
user98,61,1
user99,61,1
user100,61,1
user1,62,0
user2,62,1
user3,62,1
user4,62,1
user5,62,0
user6,62,1
user7,62,1
user8,62,1
user9,62,1
user10,62,1
user11,62,1
user12,62,1
user13,62,0
user14,62,1
user15,62,0
user16,62,1
user17,62,1
user18,62,1
user19,62,0
user20,62,1
user21,62,1
user22,62,1
user23,62,1
user24,62,1
user25,62,1
user26,62,1
user27,62,0
user28,62,1
user29,62,0
user30,62,1
user31,62,1
user32,62,1
user33,62,1
user34,62,1
user35,62,1
user36,62,1
user37,62,1
user38,62,1
user39,62,1
user40,62,1
user41,62,1
user42,62,1
user43,62,1
user44,62,1
user45,62,1
user46,62,1
user47,62,1
user48,62,1
user49,62,1
user50,62,1
user51,62,1
user52,62,1
user53,62,1
user54,62,1
user55,62,1
user56,62,1
user57,62,1
user58,62,0
user59,62,1
user60,62,1
user61,62,1
user62,62,1
user63,62,1
user64,62,1
user65,62,1
user66,62,1
user67,62,1
user68,62,1
user69,62,1
user70,62,1
user71,62,0
user72,62,1
user73,62,1
user74,62,0
user75,62,1
user76,62,1
user77,62,1
user78,62,1
user79,62,0
user80,62,1
user81,62,1
user82,62,1
user83,62,1
user84,62,1
user85,62,1
user86,62,1
user87,62,1
user88,62,1
user89,62,0
user90,62,1
user91,62,1
user92,62,1
user93,62,0
user94,62,1
user95,62,1
user96,62,1
user97,62,1
user98,62,1
user99,62,0
user100,62,0
user1,63,1
user2,63,1
user3,63,1
user4,63,0
user5,63,1
user6,63,1
user7,63,0
user8,63,1
user9,63,1
user10,63,1
user11,63,1
user12,63,1
user13,63,1
user14,63,1
user15,63,1
user16,63,1
user17,63,1
user18,63,1
user19,63,1
user20,63,1
user21,63,1
user22,63,1
user23,63,0
user24,63,1
user25,63,1
user26,63,1
user27,63,0
user28,63,1
user29,63,1
user30,63,1
user31,63,1
user32,63,1
user33,63,1
user34,63,1
user35,63,1
user36,63,1
user37,63,1
user38,63,0
user39,63,1
user40,63,1
user41,63,1
user42,63,1
user43,63,1
user44,63,1
user45,63,1
user46,63,1
user47,63,0
user48,63,1
user49,63,0
user50,63,1
user51,63,1
user52,63,1
user53,63,1
user54,63,1
user55,63,1
user56,63,1
user57,63,1
user58,63,1
user59,63,1
user60,63,1
user61,63,1
user62,63,1
user63,63,0
user64,63,1
user65,63,1
user66,63,1
user67,63,0
user68,63,1
user69,63,1
user70,63,1
user71,63,0
user72,63,1
user73,63,0
user74,63,1
user75,63,0
user76,63,1
user77,63,1
user78,63,1
user79,63,1
user80,63,1
user81,63,1
user82,63,1
user83,63,1
user84,63,1
user85,63,1
user86,63,1
user87,63,1
user88,63,1
user89,63,1
user90,63,1
user91,63,1
user92,63,1
user93,63,0
user94,63,1
user95,63,1
user96,63,1
user97,63,0
user98,63,0
user99,63,1
user100,63,1
user1,64,1
user2,64,1
user3,64,1
user4,64,1
user5,64,1
user6,64,1
user7,64,0
user8,64,0
user9,64,1
user10,64,1
user11,64,1
user12,64,1
user13,64,1
user14,64,0
user15,64,1
user16,64,1
user17,64,1
user18,64,1
user19,64,0
user20,64,1
user21,64,1
user22,64,0
user23,64,1
user24,64,1
user25,64,1
user26,64,1
user27,64,0
user28,64,1
user29,64,1
user30,64,1
user31,64,1
user32,64,1
user33,64,1
user34,64,1
user35,64,1
user36,64,1
user37,64,1
user38,64,1
user39,64,1
user40,64,1
user41,64,1
user42,64,1
user43,64,1
user44,64,1
user45,64,1
user46,64,1
user47,64,1
user48,64,1
user49,64,1
user50,64,1
user51,64,1
user52,64,1
user53,64,1
user54,64,1
user55,64,1
user56,64,1
user57,64,1
user58,64,1
user59,64,1
user60,64,1
user61,64,1
user62,64,0
user63,64,1
user64,64,0
user65,64,1
user66,64,1
user67,64,1
user68,64,0
user69,64,0
user70,64,1
user71,64,1
user72,64,1
user73,64,1
user74,64,1
user75,64,1
user76,64,1
user77,64,1
user78,64,0
user79,64,1
user80,64,0
user81,64,1
user82,64,0
user83,64,1
user84,64,1
user85,64,1
user86,64,1
user87,64,1
user88,64,1
user89,64,1
user90,64,1
user91,64,0
user92,64,1
user93,64,1
user94,64,1
user95,64,1
user96,64,1
user97,64,0
user98,64,1
user99,64,1
user100,64,1
user1,65,1
user2,65,1
user3,65,0
user4,65,1
user5,65,1
user6,65,1
user7,65,1
user8,65,0
user9,65,1
user10,65,1
user11,65,1
user12,65,0
user13,65,1
user14,65,1
user15,65,1
user16,65,1
user17,65,1
user18,65,1
user19,65,1
user20,65,1
user21,65,1
user22,65,1
user23,65,1
user24,65,1
user25,65,1
user26,65,1
user27,65,1
user28,65,1
user29,65,0
user30,65,1
user31,65,1
user32,65,1
user33,65,1
user34,65,0
user35,65,1
user36,65,1
user37,65,1
user38,65,1
user39,65,1
user40,65,1
user41,65,1
user42,65,1
user43,65,1
user44,65,1
user45,65,1
user46,65,1
user47,65,0
user48,65,1
user49,65,1
user50,65,1
user51,65,1
user52,65,1
user53,65,1
user54,65,1
user55,65,1
user56,65,1
user57,65,1
user58,65,0
user59,65,1
user60,65,1
user61,65,1
user62,65,0
user63,65,1
user64,65,1
user65,65,1
user66,65,1
user67,65,1
user68,65,0
user69,65,1
user70,65,1
user71,65,1
user72,65,1
user73,65,1
user74,65,1
user75,65,1
user76,65,0
user77,65,1
user78,65,1
user79,65,1
user80,65,1
user81,65,1
user82,65,1
user83,65,1
user84,65,1
user85,65,0
user86,65,0
user87,65,0
user88,65,1
user89,65,0
user90,65,1
user91,65,1
user92,65,1
user93,65,1
user94,65,1
user95,65,1
user96,65,1
user97,65,1
user98,65,0
user99,65,1
user100,65,1
user1,66,1
user2,66,1
user3,66,1
user4,66,1
user5,66,1
user6,66,1
user7,66,1
user8,66,1
user9,66,0
user10,66,1
user11,66,1
user12,66,1
user13,66,1
user14,66,1
user15,66,1
user16,66,1
user17,66,1
user18,66,1
user19,66,1
user20,66,1
user21,66,1
user22,66,1
user23,66,0
user24,66,1
user25,66,1
user26,66,1
user27,66,1
user28,66,1
user29,66,1
user30,66,1
user31,66,0
user32,66,1
user33,66,1
user34,66,1
user35,66,1
user36,66,1
user37,66,1
user38,66,1
user39,66,1
user40,66,1
user41,66,1
user42,66,1
user43,66,0
user44,66,1
user45,66,1
user46,66,0
user47,66,1
user48,66,1
user49,66,0
user50,66,1
user51,66,1
user52,66,1
user53,66,1
user54,66,1
user55,66,0
user56,66,0
user57,66,1
user58,66,1
user59,66,1
user60,66,1
user61,66,1
user62,66,0
user63,66,0
user64,66,1
user65,66,1
user66,66,1
user67,66,1
user68,66,1
user69,66,1
user70,66,0
user71,66,1
user72,66,1
user73,66,1
user74,66,1
user75,66,0
user76,66,1
user77,66,1
user78,66,1
user79,66,1
user80,66,1
user81,66,0
user82,66,1
user83,66,1
user84,66,1
user85,66,1
user86,66,1
user87,66,1
user88,66,1
user89,66,1
user90,66,1
user91,66,0
user92,66,1
user93,66,1
user94,66,1
user95,66,1
user96,66,1
user97,66,1
user98,66,1
user99,66,0
user100,66,1
user1,67,1
user2,67,1
user3,67,1
user4,67,0
user5,67,1
user6,67,1
user7,67,1
user8,67,1
user9,67,1
user10,67,1
user11,67,1
user12,67,1
user13,67,0
user14,67,0
user15,67,1
user16,67,1
user17,67,0
user18,67,0
user19,67,1
user20,67,1
user21,67,1
user22,67,1
user23,67,1
user24,67,1
user25,67,0
user26,67,1
user27,67,0
user28,67,1
user29,67,1
user30,67,1
user31,67,1
user32,67,1
user33,67,1
user34,67,1
user35,67,1
user36,67,1
user37,67,1
user38,67,1
user39,67,0
user40,67,1
user41,67,1
user42,67,1
user43,67,1
user44,67,1
user45,67,1
user46,67,1
user47,67,1
user48,67,1
user49,67,1
user50,67,1
user51,67,0
user52,67,1
user53,67,1
user54,67,1
user55,67,1
user56,67,1
user57,67,1
user58,67,0
user59,67,0
user60,67,1
user61,67,1
user62,67,1
user63,67,1
user64,67,1
user65,67,1
user66,67,1
user67,67,1
user68,67,1
user69,67,1
user70,67,1
user71,67,1
user72,67,1
user73,67,1
user74,67,1
user75,67,1
user76,67,0
user77,67,1
user78,67,1
user79,67,1
user80,67,1
user81,67,1
user82,67,1
user83,67,1
user84,67,1
user85,67,0
user86,67,1
user87,67,1
user88,67,1
user89,67,0
user90,67,1
user91,67,1
user92,67,1
user93,67,1
user94,67,1
user95,67,0
user96,67,1
user97,67,1
user98,67,1
user99,67,1
user100,67,1
user1,70,1
user2,70,1
user3,70,1
user4,70,0
user5,70,1
user6,70,1
user7,70,0
user8,70,1
user9,70,0
user10,70,1
user11,70,1
user12,70,1
user13,70,1
user14,70,1
user15,70,1
user16,70,1
user17,70,1
user18,70,1
user19,70,0
user20,70,1
user21,70,1
user22,70,1
user23,70,1
user24,70,1
user25,70,0
user26,70,1
user27,70,1
user28,70,1
user29,70,1
user30,70,1
user31,70,1
user32,70,1
user33,70,1
user34,70,1
user35,70,1
user36,70,1
user37,70,1
user38,70,1
user39,70,1
user40,70,1
user41,70,1
user42,70,1
user43,70,1
user44,70,1
user45,70,1
user46,70,0
user47,70,1
user48,70,1
user49,70,1
user50,70,1
user51,70,1
user52,70,1
user53,70,1
user54,70,1
user55,70,0
user56,70,0
user57,70,1
user58,70,1
user59,70,1
user60,70,1
user61,70,1
user62,70,1
user63,70,1
user64,70,1
user65,70,1
user66,70,1
user67,70,1
user68,70,1
user69,70,1
user70,70,0
user71,70,1
user72,70,1
user73,70,0
user74,70,1
user75,70,1
user76,70,1
user77,70,1
user78,70,1
user79,70,1
user80,70,0
user81,70,0
user82,70,1
user83,70,1
user84,70,1
user85,70,1
user86,70,1
user87,70,0
user88,70,1
user89,70,1
user90,70,1
user91,70,1
user92,70,1
user93,70,1
user94,70,1
user95,70,1
user96,70,0
user97,70,1
user98,70,0
user99,70,1
user100,70,1
user1,71,1
user2,71,1
user3,71,1
user4,71,1
user5,71,1
user6,71,1
user7,71,0
user8,71,1
user9,71,0
user10,71,1
user11,71,1
user12,71,1
user13,71,1
user14,71,1
user15,71,1
user16,71,1
user17,71,1
user18,71,1
user19,71,1
user20,71,1
user21,71,0
user22,71,1
user23,71,1
user24,71,1
user25,71,1
user26,71,1
user27,71,1
user28,71,1
user29,71,1
user30,71,1
user31,71,1
user32,71,0
user33,71,1
user34,71,1
user35,71,1
user36,71,0
user37,71,1
user38,71,1
user39,71,1
user40,71,1
user41,71,1
user42,71,1
user43,71,1
user44,71,0
user45,71,1
user46,71,1
user47,71,1
user48,71,1
user49,71,1
user50,71,1
user51,71,1
user52,71,1
user53,71,1
user54,71,1
user55,71,1
user56,71,1
user57,71,1
user58,71,1
user59,71,1
user60,71,1
user61,71,1
user62,71,1
user63,71,1
user64,71,1
user65,71,1
user66,71,1
user67,71,0
user68,71,1
user69,71,0
user70,71,0
user71,71,1
user72,71,1
user73,71,1
user74,71,1
user75,71,1
user76,71,0
user77,71,1
user78,71,1
user79,71,0
user80,71,0
user81,71,1
user82,71,1
user83,71,1
user84,71,1
user85,71,1
user86,71,1
user87,71,0
user88,71,1
user89,71,1
user90,71,1
user91,71,1
user92,71,0
user93,71,1
user94,71,1
user95,71,1
user96,71,1
user97,71,1
user98,71,0
user99,71,1
user100,71,1
user1,72,1
user2,72,1
user3,72,0
user4,72,0
user5,72,0
user6,72,0
user7,72,1
user8,72,0
user9,72,1
user10,72,0
user11,72,1
user12,72,0
user13,72,1
user14,72,0
user15,72,1
user16,72,1
user17,72,1
user18,72,0
user19,72,1
user20,72,1
user21,72,0
user22,72,1
user23,72,1
user24,72,1
user25,72,1
user26,72,1
user27,72,1
user28,72,0
user29,72,0
user30,72,1
user31,72,1
user32,72,1
user33,72,0
user34,72,1
user35,72,1
user36,72,0
user37,72,0
user38,72,1
user39,72,1
user40,72,0
user41,72,1
user42,72,1
user43,72,1
user44,72,0
user45,72,0
user46,72,1
user47,72,1
user48,72,0
user49,72,1
user50,72,0
user51,72,0
user52,72,1
user53,72,1
user54,72,1
user55,72,1
user56,72,1
user57,72,0
user58,72,1
user59,72,0
user60,72,1
user61,72,1
user62,72,0
user63,72,1
user64,72,1
user65,72,1
user66,72,0
user67,72,1
user68,72,1
user69,72,1
user70,72,1
user71,72,1
user72,72,0
user73,72,0
user74,72,0
user75,72,0
user76,72,1
user77,72,1
user78,72,0
user79,72,1
user80,72,1
user81,72,1
user82,72,1
user83,72,0
user84,72,0
user85,72,1
user86,72,0
user87,72,0
user88,72,1
user89,72,1
user90,72,1
user91,72,1
user92,72,1
user93,72,0
user94,72,0
user95,72,0
user96,72,0
user97,72,0
user98,72,1
user99,72,0
user100,72,1
user1,73,0
user2,73,0
user3,73,1
user4,73,0
user5,73,0
user6,73,0
user7,73,1
user8,73,0
user9,73,1
user10,73,1
user11,73,1
user12,73,0
user13,73,1
user14,73,1
user15,73,0
user16,73,1
user17,73,1
user18,73,1
user19,73,1
user20,73,1
user21,73,0
user22,73,1
user23,73,1
user24,73,1
user25,73,1
user26,73,0
user27,73,0
user28,73,1
user29,73,0
user30,73,0
user31,73,0
user32,73,0
user33,73,1
user34,73,1
user35,73,0
user36,73,0
user37,73,0
user38,73,0
user39,73,1
user40,73,1
user41,73,1
user42,73,1
user43,73,0
user44,73,1
user45,73,1
user46,73,1
user47,73,1
user48,73,1
user49,73,1
user50,73,1
user51,73,1
user52,73,1
user53,73,1
user54,73,0
user55,73,1
user56,73,0
user57,73,0
user58,73,0
user59,73,0
user60,73,0
user61,73,0
user62,73,1
user63,73,0
user64,73,0
user65,73,1
user66,73,1
user67,73,1
user68,73,0
user69,73,1
user70,73,1
user71,73,0
user72,73,1
user73,73,1
user74,73,1
user75,73,1
user76,73,1
user77,73,1
user78,73,1
user79,73,1
user80,73,0
user81,73,0
user82,73,1
user83,73,0
user84,73,1
user85,73,0
user86,73,1
user87,73,1
user88,73,1
user89,73,1
user90,73,1
user91,73,0
user92,73,0
user93,73,1
user94,73,1
user95,73,0
user96,73,1
user97,73,0
user98,73,1
user99,73,1
user100,73,0
user1,74,1
user2,74,0
user3,74,1
user4,74,1
user5,74,1
user6,74,1
user7,74,1
user8,74,1
user9,74,1
user10,74,1
user11,74,1
user12,74,0
user13,74,1
user14,74,0
user15,74,0
user16,74,1
user17,74,1
user18,74,0
user19,74,1
user20,74,0
user21,74,1
user22,74,1
user23,74,0
user24,74,0
user25,74,1
user26,74,1
user27,74,1
user28,74,1
user29,74,0
user30,74,1
user31,74,0
user32,74,1
user33,74,1
user34,74,0
user35,74,0
user36,74,0
user37,74,1
user38,74,1
user39,74,0
user40,74,1
user41,74,0
user42,74,1
user43,74,0
user44,74,1
user45,74,1
user46,74,1
user47,74,1
user48,74,0
user49,74,1
user50,74,1
user51,74,1
user52,74,0
user53,74,0
user54,74,0
user55,74,1
user56,74,0
user57,74,1
user58,74,1
user59,74,1
user60,74,1
user61,74,0
user62,74,1
user63,74,1
user64,74,0
user65,74,0
user66,74,1
user67,74,1
user68,74,1
user69,74,1
user70,74,1
user71,74,0
user72,74,1
user73,74,1
user74,74,1
user75,74,0
user76,74,0
user77,74,1
user78,74,1
user79,74,1
user80,74,0
user81,74,0
user82,74,0
user83,74,0
user84,74,0
user85,74,0
user86,74,0
user87,74,1
user88,74,1
user89,74,0
user90,74,1
user91,74,0
user92,74,0
user93,74,1
user94,74,1
user95,74,1
user96,74,1
user97,74,0
user98,74,0
user99,74,1
user100,74,0
user1,75,1
user2,75,1
user3,75,1
user4,75,0
user5,75,1
user6,75,0
user7,75,1
user8,75,1
user9,75,1
user10,75,0
user11,75,0
user12,75,1
user13,75,1
user14,75,1
user15,75,1
user16,75,1
user17,75,1
user18,75,1
user19,75,1
user20,75,1
user21,75,1
user22,75,1
user23,75,1
user24,75,1
user25,75,0
user26,75,1
user27,75,1
user28,75,1
user29,75,1
user30,75,0
user31,75,1
user32,75,1
user33,75,1
user34,75,1
user35,75,1
user36,75,1
user37,75,1
user38,75,1
user39,75,1
user40,75,1
user41,75,1
user42,75,1
user43,75,1
user44,75,1
user45,75,1
user46,75,1
user47,75,0
user48,75,0
user49,75,1
user50,75,1
user51,75,1
user52,75,1
user53,75,1
user54,75,0
user55,75,0
user56,75,1
user57,75,0
user58,75,1
user59,75,1
user60,75,1
user61,75,1
user62,75,1
user63,75,1
user64,75,1
user65,75,1
user66,75,0
user67,75,1
user68,75,1
user69,75,1
user70,75,1
user71,75,1
user72,75,1
user73,75,1
user74,75,1
user75,75,1
user76,75,1
user77,75,1
user78,75,0
user79,75,1
user80,75,1
user81,75,0
user82,75,1
user83,75,1
user84,75,1
user85,75,1
user86,75,0
user87,75,1
user88,75,1
user89,75,1
user90,75,1
user91,75,1
user92,75,1
user93,75,1
user94,75,1
user95,75,1
user96,75,1
user97,75,1
user98,75,1
user99,75,1
user100,75,1
user1,76,1
user2,76,0
user3,76,0
user4,76,0
user5,76,0
user6,76,0
user7,76,1
user8,76,0
user9,76,0
user10,76,0
user11,76,0
user12,76,1
user13,76,1
user14,76,1
user15,76,0
user16,76,0
user17,76,0
user18,76,0
user19,76,0
user20,76,1
user21,76,1
user22,76,1
user23,76,0
user24,76,0
user25,76,0
user26,76,0
user27,76,1
user28,76,1
user29,76,0
user30,76,0
user31,76,0
user32,76,0
user33,76,0
user34,76,1
user35,76,0
user36,76,0
user37,76,0
user38,76,0
user39,76,0
user40,76,0
user41,76,0
user42,76,0
user43,76,0
user44,76,0
user45,76,0
user46,76,0
user47,76,1
user48,76,0
user49,76,1
user50,76,0
user51,76,1
user52,76,1
user53,76,0
user54,76,1
user55,76,0
user56,76,1
user57,76,0
user58,76,0
user59,76,1
user60,76,1
user61,76,0
user62,76,0
user63,76,1
user64,76,0
user65,76,0
user66,76,0
user67,76,0
user68,76,1
user69,76,1
user70,76,0
user71,76,1
user72,76,0
user73,76,1
user74,76,1
user75,76,0
user76,76,1
user77,76,0
user78,76,0
user79,76,0
user80,76,0
user81,76,0
user82,76,0
user83,76,1
user84,76,1
user85,76,1
user86,76,0
user87,76,0
user88,76,1
user89,76,0
user90,76,0
user91,76,0
user92,76,0
user93,76,0
user94,76,1
user95,76,1
user96,76,1
user97,76,0
user98,76,1
user99,76,1
user100,76,0
user1,77,0
user2,77,1
user3,77,1
user4,77,0
user5,77,1
user6,77,1
user7,77,0
user8,77,0
user9,77,0
user10,77,1
user11,77,0
user12,77,1
user13,77,0
user14,77,0
user15,77,1
user16,77,1
user17,77,1
user18,77,0
user19,77,1
user20,77,0
user21,77,1
user22,77,1
user23,77,1
user24,77,1
user25,77,0
user26,77,1
user27,77,1
user28,77,1
user29,77,0
user30,77,0
user31,77,1
user32,77,1
user33,77,0
user34,77,1
user35,77,1
user36,77,1
user37,77,1
user38,77,1
user39,77,1
user40,77,1
user41,77,0
user42,77,0
user43,77,0
user44,77,1
user45,77,1
user46,77,1
user47,77,1
user48,77,0
user49,77,0
user50,77,1
user51,77,0
user52,77,1
user53,77,1
user54,77,0
user55,77,1
user56,77,0
user57,77,1
user58,77,0
user59,77,0
user60,77,1
user61,77,1
user62,77,0
user63,77,1
user64,77,0
user65,77,1
user66,77,0
user67,77,1
user68,77,1
user69,77,1
user70,77,0
user71,77,1
user72,77,1
user73,77,1
user74,77,1
user75,77,1
user76,77,0
user77,77,0
user78,77,0
user79,77,0
user80,77,0
user81,77,1
user82,77,1
user83,77,1
user84,77,1
user85,77,1
user86,77,0
user87,77,0
user88,77,0
user89,77,1
user90,77,1
user91,77,0
user92,77,1
user93,77,1
user94,77,1
user95,77,0
user96,77,1
user97,77,1
user98,77,0
user99,77,1
user100,77,0
user1,78,0
user2,78,1
user3,78,1
user4,78,0
user5,78,0
user6,78,1
user7,78,0
user8,78,1
user9,78,0
user10,78,1
user11,78,1
user12,78,0
user13,78,0
user14,78,1
user15,78,0
user16,78,1
user17,78,0
user18,78,1
user19,78,1
user20,78,0
user21,78,1
user22,78,0
user23,78,1
user24,78,0
user25,78,1
user26,78,1
user27,78,1
user28,78,1
user29,78,1
user30,78,0
user31,78,1
user32,78,1
user33,78,0
user34,78,1
user35,78,0
user36,78,1
user37,78,1
user38,78,0
user39,78,0
user40,78,1
user41,78,0
user42,78,1
user43,78,0
user44,78,1
user45,78,0
user46,78,1
user47,78,1
user48,78,0
user49,78,1
user50,78,1
user51,78,1
user52,78,1
user53,78,1
user54,78,1
user55,78,1
user56,78,1
user57,78,0
user58,78,1
user59,78,1
user60,78,1
user61,78,1
user62,78,0
user63,78,0
user64,78,1
user65,78,1
user66,78,0
user67,78,1
user68,78,0
user69,78,0
user70,78,0
user71,78,1
user72,78,0
user73,78,1
user74,78,1
user75,78,1
user76,78,0
user77,78,1
user78,78,0
user79,78,0
user80,78,0
user81,78,1
user82,78,0
user83,78,0
user84,78,0
user85,78,0
user86,78,1
user87,78,1
user88,78,0
user89,78,1
user90,78,1
user91,78,1
user92,78,1
user93,78,1
user94,78,0
user95,78,1
user96,78,0
user97,78,1
user98,78,1
user99,78,1
user100,78,1
user1,81,1
user2,81,1
user3,81,0
user4,81,1
user5,81,1
user6,81,1
user7,81,1
user8,81,1
user9,81,1
user10,81,1
user11,81,1
user12,81,1
user13,81,0
user14,81,0
user15,81,1
user16,81,1
user17,81,1
user18,81,1
user19,81,0
user20,81,1
user21,81,1
user22,81,1
user23,81,0
user24,81,1
user25,81,0
user26,81,1
user27,81,0
user28,81,0
user29,81,1
user30,81,0
user31,81,1
user32,81,0
user33,81,1
user34,81,1
user35,81,1
user36,81,0
user37,81,1
user38,81,1
user39,81,1
user40,81,0
user41,81,0
user42,81,0
user43,81,1
user44,81,1
user45,81,0
user46,81,1
user47,81,1
user48,81,1
user49,81,1
user50,81,1
user51,81,0
user52,81,1
user53,81,1
user54,81,0
user55,81,0
user56,81,1
user57,81,0
user58,81,1
user59,81,1
user60,81,0
user61,81,1
user62,81,0
user63,81,0
user64,81,1
user65,81,0
user66,81,1
user67,81,0
user68,81,1
user69,81,1
user70,81,1
user71,81,0
user72,81,0
user73,81,0
user74,81,0
user75,81,1
user76,81,0
user77,81,1
user78,81,0
user79,81,1
user80,81,1
user81,81,0
user82,81,1
user83,81,0
user84,81,1
user85,81,1
user86,81,0
user87,81,0
user88,81,1
user89,81,1
user90,81,1
user91,81,0
user92,81,0
user93,81,0
user94,81,1
user95,81,1
user96,81,0
user97,81,1
user98,81,1
user99,81,0
user100,81,0
user1,82,1
user2,82,0
user3,82,0
user4,82,0
user5,82,1
user6,82,1
user7,82,0
user8,82,1
user9,82,0
user10,82,1
user11,82,1
user12,82,0
user13,82,1
user14,82,1
user15,82,1
user16,82,1
user17,82,1
user18,82,0
user19,82,0
user20,82,1
user21,82,1
user22,82,1
user23,82,0
user24,82,1
user25,82,1
user26,82,1
user27,82,1
user28,82,0
user29,82,0
user30,82,0
user31,82,1
user32,82,0
user33,82,0
user34,82,1
user35,82,1
user36,82,0
user37,82,1
user38,82,1
user39,82,1
user40,82,1
user41,82,1
user42,82,1
user43,82,1
user44,82,0
user45,82,1
user46,82,1
user47,82,1
user48,82,1
user49,82,0
user50,82,0
user51,82,0
user52,82,0
user53,82,0
user54,82,0
user55,82,1
user56,82,0
user57,82,1
user58,82,0
user59,82,1
user60,82,1
user61,82,1
user62,82,0
user63,82,0
user64,82,1
user65,82,0
user66,82,0
user67,82,1
user68,82,0
user69,82,0
user70,82,1
user71,82,0
user72,82,1
user73,82,1
user74,82,1
user75,82,0
user76,82,1
user77,82,0
user78,82,1
user79,82,1
user80,82,1
user81,82,1
user82,82,0
user83,82,1
user84,82,1
user85,82,1
user86,82,0
user87,82,1
user88,82,0
user89,82,0
user90,82,1
user91,82,1
user92,82,0
user93,82,0
user94,82,0
